stationID,solarSystem,stationName
60013039,Goram,Goram VII - Moon 4 - DED Assembly Plant
60013042,Mastakomon,Mastakomon IX - Moon 3 - DED Assembly Plant
60013045,Obe,Obe VI - Moon 2 - DED Testing Facilities
60013048,Mastakomon,Mastakomon XI - Moon 2 - DED Assembly Plant
60013051,G-G78S,G-G78S XI - Moon 3 - Dominations Assembly Plant
60013054,J7A-UR,J7A-UR VI - Dominations Testing Facilities
60013057,XX9-WV,XX9-WV VII - Moon 1 - Dominations Logistic Support
60013060,K-QWHE,K-QWHE VII - Moon 8 - Dominations Assembly Plant
60013063,M-N7WD,M-N7WD VIII - Moon 12 - Dominations Assembly Plant
60013066,LJ-YSW,LJ-YSW VII - Moon 11 - Dominations Logistic Support
60013069,Utopia,Utopia VI - Moon 22 - Dominations Assembly Plant
60013072,WY-9LL,WY-9LL VIII - Moon 3 - Dominations Testing Facilities
60013075,X-7OMU,X-7OMU IV - Moon 16 - Food Relief Plantation
60013078,ROIR-Y,ROIR-Y II - Moon 2 - Food Relief Food Packaging
60013081,9-ERCP,9-ERCP VIII - Genolution Biotech Production
60013084,9-ERCP,9-ERCP V - Genolution Biotech Production
60013087,KN7M-N,KN7M-N VI - Moon 3 - Genolution Biotech Research Center
60013090,KN7M-N,KN7M-N IV - Moon 4 - Genolution Biotech Research Center
60013093,Erkinen,Erkinen XII - Moon 8 - Genolution Biotech Production
60013096,Sasiekko,Sasiekko I - Genolution Biotech Production
60013099,Uusanen,Uusanen IV - Moon 2 - Genolution Biotech Production
60013102,Anka,Anka IV - Moon 15 - Genolution Biotech Production
60013105,Uemisaisen,Uemisaisen VII - Moon 12 - Genolution Biotech Production
60013108,Sotrentaira,Sotrentaira VII - Moon 3 - Genolution Biotech Production
60013111,Erenta,Erenta VI - Moon 6 - Genolution Biotech Production
60013114,Raussinen,Raussinen XI - Moon 2 - Genolution Biotech Research Center
60013117,Ziasad,Ziasad IX - Moon 3 - Genolution Biotech Production
60013120,Toon,Toon VIII - Moon 2 - Genolution Biotech Research Center
60013123,Sibe,Sibe VI - Moon 1 - Genolution Biotech Production
60013126,Zarer,Zarer VI - Moon 10 - Genolution Biotech Production
60013129,Keshirou,Keshirou IX - Moon 4 - Genolution Biotech Production
60013132,Keshirou,Keshirou VIII - Moon 2 - Genolution Biotech Production
60013135,Rethan,Rethan VII - Moon 21 - Genolution Biotech Production
60013138,Ordat,Ordat I - Genolution Biotech Production
60013141,Otsela,Otsela VI - Moon 17 - Genolution Biotech Production
60013144,Vouskiaho,Vouskiaho III - Genolution Biotech Production
60013147,Kiainti,Kiainti VII - Genolution Biotech Production
60013150,Vasala,Vasala VI - Moon 10 - Genolution Biotech Production
60013153,Tisot,Tisot V - Moon 1 - Genolution Biotech Production
60013156,Naga,Naga X - Moon 16 - Genolution Biotech Production
60013159,Sakht,Sakht VI - Moon 7 - Genolution Biotech Production
60013162,Efu,Efu V - Moon 1 - Genolution Biotech Production
60013165,Yasud,Yasud VI - Moon 18 - Genolution Biotech Production
60013168,Asezai,Asezai I - Moon 1 - Genolution Biotech Production
60013171,Asezai,Asezai V - Moon 1 - Genolution Biotech Production
60013174,Lari,Lari VI - Moon 4 - Genolution Biohazard Containment Facility
60013177,Iitanmadan,Iitanmadan III - Moon 1 - Genolution Biotech Production
60013180,Aikantoh,Aikantoh IV - Moon 1 - Genolution Biohazard Containment Facility
60013183,Jotenen,Jotenen II - Moon 1 - Genolution Biohazard Containment Facility
60013186,Atai,Atai II - Moon 15 - Genolution Biotech Production
60013189,Iivinen,Iivinen X - Moon 10 - Genolution Biohazard Containment Facility
60013192,Tennen,Tennen VIII - Moon 11 - Genolution Biotech Production
60013195,Yashunen,Yashunen III - Genolution Biotech Production
60013198,Iivinen,Iivinen VIII - Moon 7 - Genolution Biohazard Containment Facility
60013201,Tartoken,Tartoken III - Moon 3 - Genolution Biotech Production
60013204,Tamo,Tamo V - Moon 2 - Genolution Biotech Production
60013207,Nannaras,Nannaras III - Moon 1 - Genolution Biotech Production
60013210,Tamo,Tamo I - Genolution Biotech Production
60013213,Grispire,Grispire IV - Moon 14 - Genolution Biotech Production
60013216,Vivanier,Vivanier VI - Moon 5 - Genolution Biotech Production
60013219,Grispire,Grispire V - Moon 15 - Genolution Biotech Production
60013222,Algasienan,Algasienan VI - Moon 4 - Genolution Biotech Production
60013225,Vullat,Vullat VIII - Moon 1 - Genolution Biohazard Containment Facility
60013228,Vullat,Vullat VII - Moon 11 - Genolution Biotech Research Center
60013231,Hurjafren,Hurjafren VII - Moon 10 - Genolution Biotech Production
60013234,Oremmulf,Oremmulf VII - Moon 11 - Genolution Biohazard Containment Facility
60013237,Frerstorn,Frerstorn VI - Genolution Biotech Production
60013240,Gebuladi,Gebuladi X - Moon 3 - Genolution Biotech Production
60013243,Eszur,Eszur I - Moon 1 - Genolution Biotech Production
60013246,Gebuladi,Gebuladi VIII - Moon 2 - Genolution Biotech Production
60013249,Huttaken,Huttaken VI - Genolution Biotech Production
60013252,Enderailen,Enderailen VIII - Moon 16 - Genolution Biotech Production
60013255,Rairomon,Rairomon VIII - Moon 1 - Genolution Biohazard Containment Facility
60013258,Kulelen,Kulelen V - Moon 18 - Genolution Biotech Production
60013261,6NJ8-V,6NJ8-V VI - Moon 6 - Guristas Production Shipyard
60013264,IAMZ-5,IAMZ-5 VIII - Moon 9 - Impro Factory
60013267,KN7M-N,KN7M-N IV - Moon 7 - Impro Research Center
60013270,Osvestmunnur,Osvestmunnur VIII - Moon 10 - Impro Factory
60013273,Nein,Nein VII - Moon 4 - Impro Factory
60013276,Miroona,Miroona IV - Moon 19 - Impro Factory
60013279,Miroona,Miroona IV - Moon 5 - Impro Factory
60013282,Carirgnottin,Carirgnottin IX - Moon 5 - Impro Factory
60013285,Tolle,Tolle VI - Moon 6 - Impro Factory
60013288,Airaken,Airaken V - Moon 6 - Impro Warehouse
60013291,Inaya,Inaya IX - Moon 13 - Impro Factory
60013294,Avair,Avair VII - Moon 12 - Impro Factory
60013297,Clarelam,Clarelam VI - Moon 8 - Impro Research Center
60013300,Goinard,Goinard IV - Moon 5 - Impro Factory
60013303,Assiettes,Assiettes IV - Impro Factory
60013306,Otraren,Otraren VI - Moon 16 - Impro Factory
60013309,Hrondedir,Hrondedir VII - Moon 15 - Impro Factory
60013312,Soliara,Soliara IX - Moon 13 - Impro Factory
60013315,Tukanas,Tukanas VIII - Moon 6 - Impro Factory
60013318,Unertek,Unertek IX - Moon 2 - Impro Factory
60013321,Ennur,Ennur IX - Moon 7 - Impro Research Center
60013324,Inghenges,Inghenges V - Moon 15 - Impro Factory
60013327,Inghenges,Inghenges VI - Moon 4 - Impro Factory
60013330,Stacmon,Stacmon V - Impro Factory
60013333,Stacmon,Stacmon VII - Moon 1 - Impro Factory
60013336,Aulbres,Aulbres IX - Moon 22 - Impro Factory
60013339,Aulbres,Aulbres VIII - Moon 15 - Impro Factory
60013342,Ordat,Ordat VI - Moon 2 - Impro Factory
60013345,Teshkat,Teshkat VI - Impro Factory
60013348,Vevelonel,Vevelonel VI - Moon 1 - Impro Factory
60013351,Meunvon,Meunvon IV - Moon 3 - Impro Factory
60013354,Yulai,Yulai VIII - Inner Circle Tribunal
60013357,X-BV98,X-BV98 VIII - Moon 5 - Intaki Bank Investment Bank
60013360,FD-MLJ,FD-MLJ VII - Moon 2 - Intaki Bank Investment Bank
60013363,ZN0-SR,ZN0-SR V - Moon 7 - Intaki Bank Investment Bank
60013366,ZN0-SR,ZN0-SR III - Intaki Bank Investment Bank
60013369,TXW-EI,TXW-EI I - Intaki Bank Investment Bank
60013372,TXW-EI,TXW-EI IX - Moon 2 - Intaki Bank Investment Bank
60013375,KLYN-8,KLYN-8 II - Moon 14 - Intaki Bank Investment Bank
60013378,D85-VD,D85-VD VII - Intaki Bank Vault
60013381,F67E-Q,F67E-Q VIII - Moon 2 - Intaki Commerce Trading Post
60013384,X-M2LR,X-M2LR VI - Moon 8 - Intaki Commerce Warehouse
60013387,PC9-AY,PC9-AY III - Intaki Commerce Trading Post
60013390,PC9-AY,PC9-AY VIII - Moon 7 - Intaki Commerce Warehouse
60013393,DP34-U,DP34-U V - Moon 1 - Intaki Commerce Trading Post
60013396,MXYS-8,MXYS-8 II - Intaki Commerce Warehouse
60013399,ZV-72W,ZV-72W IX - Moon 1 - Intaki Commerce Trading Post
60013402,98Q-8O,98Q-8O VII - Moon 16 - Intaki Commerce Trading Post
60013405,Poitot,Poitot VI - Moon 17 - Intaki Space Police Assembly Plant
60013408,FD-MLJ,FD-MLJ VII - Moon 4 - Intaki Space Police Assembly Plant
60013411,IIRH-G,IIRH-G VIII - Intaki Space Police Logistic Support
60013414,I0AB-R,I0AB-R VI - Intaki Space Police Assembly Plant
60013417,T22-QI,T22-QI VI - Moon 9 - Intaki Space Police Testing Facilities
60013420,ZN0-SR,ZN0-SR VI - Moon 4 - Intaki Space Police Assembly Plant
60013423,RLL-9R,RLL-9R IX - Intaki Space Police Assembly Plant
60013426,57-YRU,57-YRU IV - Moon 9 - Intaki Space Police Logistic Support
60013429,EF-F36,EF-F36 III - Moon 1 - Intaki Space Police Logistic Support
60013432,GRNJ-3,GRNJ-3 III - Intaki Space Police Testing Facilities
60013435,9GYL-O,9GYL-O V - Moon 13 - Intaki Space Police Assembly Plant
60013438,VLGD-R,VLGD-R V - Moon 3 - Intaki Space Police Logistic Support
60013441,V4-L0X,V4-L0X IV - Moon 1 - Intaki Space Police Assembly Plant
60013444,1-NKVT,1-NKVT X - Intaki Space Police Logistic Support
60013447,S-U8A4,S-U8A4 V - Intaki Space Police Logistic Support
60013450,98Q-8O,98Q-8O V - Moon 8 - Intaki Space Police Assembly Plant
60013453,Y-W6GF,Y-W6GF VIII - Moon 17 - Intaki Space Police Logistic Support
60013456,KFR-ZE,KFR-ZE VII - Moon 6 - Intaki Space Police Assembly Plant
60013459,0LTQ-C,0LTQ-C V - Moon 18 - Intaki Space Police Assembly Plant
60013462,BMNV-P,BMNV-P XI - Moon 11 - Intaki Space Police Assembly Plant
60013465,Poitot,Poitot V - Moon 14 - Intaki Syndicate Bureau
60013468,2X-PQG,2X-PQG III - Moon 17 - Intaki Syndicate Academy
60013471,K5-JRD,K5-JRD VIII - Moon 2 - Intaki Syndicate Bureau
60013474,9GYL-O,9GYL-O VI - Moon 16 - Intaki Syndicate Bureau
60013477,VLGD-R,VLGD-R III - Moon 2 - Intaki Syndicate Academy
60013480,9GYL-O,9GYL-O V - Moon 9 - Intaki Syndicate Bureau
60013483,RF-GGF,RF-GGF V - Intaki Syndicate Academy
60013486,A-SJ8X,A-SJ8X VII - Moon 1 - Intaki Syndicate Bureau
60013489,31-MLU,31-MLU X - Moon 8 - Intaki Syndicate Bureau
60013492,A-ZLHX,A-ZLHX VII - Moon 2 - Intaki Syndicate Bureau
60013495,A-ZLHX,A-ZLHX XI - Moon 1 - Intaki Syndicate Bureau
60013498,Y9G-KS,Y9G-KS VI - Moon 14 - Intaki Syndicate Bureau
60013501,CIS-7X,CIS-7X VII - Intaki Syndicate Bureau
60013504,VSIG-K,VSIG-K VIII - Moon 1 - Intaki Syndicate Bureau
60013507,CIS-7X,CIS-7X IX - Moon 6 - Intaki Syndicate Bureau
60013510,Y-W6GF,Y-W6GF IX - Moon 3 - Intaki Syndicate Bureau
60013513,KLYN-8,KLYN-8 IV - Moon 21 - Intaki Syndicate Bureau
60013516,KLYN-8,KLYN-8 IV - Moon 14 - Intaki Syndicate Academy
60013519,T22-QI,T22-QI VI - Moon 12 - Intaki Syndicate Academy
60013522,T22-QI,T22-QI VI - Moon 6 - Intaki Syndicate Academy
60013525,T22-QI,T22-QI V - Moon 14 - Intaki Syndicate Academy
60013528,3MOG-V,3MOG-V X - Moon 2 - Intaki Syndicate Bureau
60013531,3KNK-A,3KNK-A IX - Moon 12 - Intaki Syndicate Bureau
60013534,5-FGQI,5-FGQI V - Moon 13 - Intaki Syndicate Academy
60013537,I0AB-R,I0AB-R VI - Moon 2 - Intaki Syndicate Bureau
60013540,35-RK9,35-RK9 IX - Moon 4 - Intaki Syndicate Bureau
60013543,MXYS-8,MXYS-8 IV - Moon 1 - Intaki Syndicate Treasury
60013546,M2-CF1,M2-CF1 X - Moon 3 - Intaki Syndicate Bureau
60013549,6-CZ49,6-CZ49 VI - Moon 6 - Intaki Syndicate Bureau
60013552,EZA-FM,EZA-FM IV - Intaki Syndicate Bureau
60013555,54-VNO,54-VNO XI - Moon 2 - Jove Navy Testing Facilities
60013558,54-VNO,54-VNO V - Moon 2 - Jove Navy Assembly Plant
60013561,54-VNO,54-VNO X - Jove Navy Assembly Plant
60013564,T-YWDD,T-YWDD VII - Moon 13 - Jove Navy Assembly Plant
60013567,T-C5A0,T-C5A0 X - Moon 9 - Jove Navy Logistic Support
60013570,DLY-RG,DLY-RG VIII - Moon 3 - Jove Navy Assembly Plant
60013573,6-NCE7,6-NCE7 IV - Jove Navy Logistic Support
60013576,CZ-CED,CZ-CED IV - Moon 18 - Jove Navy Assembly Plant
60013579,L-TPN0,L-TPN0 II - Moon 2 - Jove Navy Testing Facilities
60013582,69A-54,69A-54 VIII - Jove Navy Assembly Plant
60013585,BWO-UU,BWO-UU VIII - Jove Navy Testing Facilities
60013588,PQWA-L,PQWA-L VII - Jove Navy Assembly Plant
60013591,1C-TD6,1C-TD6 X - Moon 4 - Jove Navy Testing Facilities
60013594,TO21-U,TO21-U VIII - Moon 1 - Jove Navy Assembly Plant
60013597,H7OL-I,H7OL-I IV - Moon 6 - Jove Navy Assembly Plant
60013600,SQ-2XA,SQ-2XA II - Jove Navy Testing Facilities
60013603,SQ-2XA,SQ-2XA IV - Jove Navy Testing Facilities
60013606,PZP1-D,PZP1-D IX - Moon 5 - Jove Navy Assembly Plant
60013609,6-HFD6,6-HFD6 V - Moon 14 - Jove Navy Assembly Plant
60013612,6-HFD6,6-HFD6 V - Moon 19 - Jove Navy Assembly Plant
60013615,9-BUSQ,9-BUSQ VII - Moon 4 - Jove Navy Assembly Plant
60013618,8-ULAA,8-ULAA VI - Moon 13 - Jove Navy Testing Facilities
60013621,H-EDXD,H-EDXD VIII - Moon 3 - Jove Navy Assembly Plant
60013624,KF1-DU,KF1-DU VII - Moon 3 - Jove Navy Assembly Plant
60013627,I9D-0D,I9D-0D VI - Moon 3 - Jove Navy Assembly Plant
60013630,LH-J8H,LH-J8H X - Moon 1 - Jove Navy Assembly Plant
60013633,I9D-0D,I9D-0D II - Jove Navy Assembly Plant
60013636,0IRK-R,0IRK-R IX - Jove Navy Testing Facilities
60013639,FR-RCH,FR-RCH IV - Moon 2 - Jove Navy Assembly Plant
60013642,FNS3-F,FNS3-F VII - Moon 7 - Jove Navy Logistic Support
60013645,54-VNO,54-VNO X - Moon 3 - Jovian directorate Bureau
60013648,PBXG-A,PBXG-A IV - Moon 3 - Jovian directorate Bureau
60013651,PBXG-A,PBXG-A IV - Jovian directorate Bureau
60013654,54-VNO,54-VNO VI - Moon 1 - Jovian directorate Bureau
60013657,IAMZ-5,IAMZ-5 XII - Moon 2 - Jovian directorate Bureau
60013660,54-VNO,54-VNO VIII - Moon 3 - Jovian directorate Bureau
60013663,7BA-TK,7BA-TK VI - Moon 4 - Jovian directorate Bureau
60013666,FR-RCH,FR-RCH I - Moon 11 - Jovian directorate Bureau
60013669,0IRK-R,0IRK-R VIII - Moon 3 - Jovian directorate Academy
60013672,FR-RCH,FR-RCH I - Moon 10 - Jovian directorate Bureau
60013675,7BA-TK,7BA-TK III - Moon 2 - Jovian directorate Bureau
60013678,FNS3-F,FNS3-F VII - Moon 3 - Jovian directorate Academy
60013681,T-YWDD,T-YWDD VII - Moon 18 - Jovian directorate Bureau
60013684,DLY-RG,DLY-RG X - Jovian directorate Bureau
60013687,T-YWDD,T-YWDD VII - Moon 1 - Jovian directorate Bureau
60013690,T-C5A0,T-C5A0 XII - Moon 17 - Jovian directorate Bureau
60013693,T-YWDD,T-YWDD V - Moon 5 - Jovian directorate Bureau
60013696,T-YWDD,T-YWDD VI - Moon 21 - Jovian directorate Bureau
60013699,FO-3PJ,FO-3PJ III - Moon 2 - Jovian directorate Bureau
60013702,FO-3PJ,FO-3PJ VI - Moon 11 - Jovian directorate Bureau
60013705,X7-8IG,X7-8IG VIII - Moon 9 - Jovian directorate Treasury
60013708,FO-3PJ,FO-3PJ III - Moon 10 - Jovian directorate Bureau
60013711,6-QXE6,6-QXE6 VI - Moon 22 - Jovian directorate Bureau
60013714,N-FKXV,N-FKXV V - Moon 12 - Jovian directorate Academy
60013717,H7OL-I,H7OL-I III - Moon 3 - Jovian directorate Bureau
60013720,1C-TD6,1C-TD6 VIII - Moon 2 - Jovian directorate Treasury
60013723,H7OL-I,H7OL-I IV - Moon 10 - Jovian directorate Bureau
60013726,1C-TD6,1C-TD6 X - Moon 16 - Jovian directorate Treasury
60013729,0M-M64,0M-M64 VII - Moon 5 - Jovian directorate Bureau
60013732,YBYX-1,YBYX-1 I - Jovian directorate Academy
60013735,Z-KPAR,Z-KPAR VIII - Moon 21 - Jovian directorate Academy
60013738,B-Y06L,B-Y06L VII - Moon 4 - Jovian directorate Bureau
60013741,CLDT-L,CLDT-L III - Moon 5 - Jovian directorate Bureau
60013744,CLDT-L,CLDT-L IV - Moon 7 - Jovian directorate Bureau
60013747,2RV-06,2RV-06 VIII - Moon 11 - Jovian directorate Treasury
60013750,B-Y06L,B-Y06L VII - Moon 1 - Jovian directorate Bureau
60013753,BWO-UU,BWO-UU VII - Moon 4 - Jovian directorate Treasury
60013756,8-UWFS,8-UWFS II - Jovian directorate Academy
60013759,69A-54,69A-54 X - Moon 8 - Jovian directorate Bureau
60013762,69A-54,69A-54 X - Moon 12 - Jovian directorate Bureau
60013765,5V-YL6,5V-YL6 VII - Moon 11 - Jovian directorate Academy
60013768,SQVI-U,SQVI-U V - Moon 1 - Jovian directorate Treasury
60013771,7-8XK0,7-8XK0 VII - Moon 8 - Jovian directorate Bureau
60013774,G-N6MC,G-N6MC VI - Moon 5 - Jovian directorate Bureau
60013777,7-8XK0,7-8XK0 VI - Jovian directorate Bureau
60013780,P3UD-M,P3UD-M VII - Moon 7 - Jovian directorate Bureau
60013783,G-N6MC,G-N6MC VI - Moon 9 - Jovian directorate Bureau
60013786,90G-OA,90G-OA XII - Moon 19 - Jovian directorate Bureau
60013789,CZ-CED,CZ-CED VI - Moon 2 - Jovian directorate Bureau
60013792,L-TPN0,L-TPN0 I - Jovian directorate Academy
60013795,BKK4-H,BKK4-H IX - Moon 11 - Jovian directorate Bureau
60013798,L-TPN0,L-TPN0 IV - Moon 13 - Jovian directorate Academy
60013801,CZ-CED,CZ-CED VI - Moon 3 - Jovian directorate Bureau
60013804,L-TPN0,L-TPN0 IV - Moon 6 - Jovian directorate Treasury
60013807,3-XORH,3-XORH VI - Moon 1 - Jovian directorate Bureau
60013810,6-23NU,6-23NU II - Moon 1 - Jovian directorate Academy
60013813,G1VU-H,G1VU-H IX - Moon 18 - Jovian directorate Bureau
60013816,W6H6-K,W6H6-K II - Jovian directorate Bureau
60013819,W6H6-K,W6H6-K IV - Moon 15 - Jovian directorate Bureau
60013822,6-23NU,6-23NU V - Moon 13 - Jovian directorate Bureau
60013825,Khanid Prime,Khanid Prime V - Moon 1 - Khanid Innovation Factory
60013828,Khanid Prime,Khanid Prime IX - Khanid Transport Storage
60013831,Nahrneder,Nahrneder VI - Moon 15 - Khanid Transport Storage
60013834,Zirsem,Zirsem IX - Khanid Transport Storage
60013837,Kahah,Kahah I - Khanid Transport Storage
60013840,Safshela,Safshela V - Moon 6 - Khanid Transport Storage
60013843,Bashyam,Bashyam X - Moon 7 - Khanid Transport Storage
60013846,Zephan,Zephan VIII - Moon 1 - Khanid Transport Storage
60013849,Danera,Danera III - Moon 3 - Khanid Transport Storage
60013852,Ibani,Ibani VI - Moon 15 - Khanid Transport Storage
60013855,Ashi,Ashi VI - Moon 5 - Khanid Transport Storage
60013858,Khanid Prime,Khanid Prime VII - Moon 2 - Khanid Works Shipyard
60013861,Yuzier,Yuzier III - Nefantar Miner Association Mining Outpost
60013864,Kehrara,Kehrara IV - Nefantar Miner Association Refinery
60013867,Podion,Podion VIII - Moon 15 - Nefantar Miner Association Mining Outpost
60013870,Uplingur,Uplingur II - Moon 1 - Nefantar Miner Association Mining Outpost
60013873,54-VNO,54-VNO VIII - Moon 3 - Prosper Investment Bank
60013876,54-VNO,54-VNO XII - Moon 2 - Prosper Investment Bank
60013879,G-N6MC,G-N6MC VIII - Moon 9 - Prosper Investment Bank
60013882,7-8XK0,7-8XK0 VIII - Moon 5 - Prosper Investment Bank
60013885,0M-M64,0M-M64 VI - Prosper Investment Bank
60013888,TO21-U,TO21-U VII - Prosper Investment Bank
60013891,E2AX-5,E2AX-5 VIII - Moon 1 - Prosper Investment Bank
60013894,HPE-KP,HPE-KP VI - Moon 7 - Prosper Investment Bank
60013897,0Z-VHC,0Z-VHC VI - Moon 12 - Prosper Investment Bank
60013900,6-HFD6,6-HFD6 V - Moon 1 - Prosper Investment Bank
60013903,3-CE1R,3-CE1R VIII - Moon 5 - Prosper Vault
60013906,IAWJ-X,IAWJ-X VI - Moon 16 - Prosper Investment Bank
60013909,J-JS0D,J-JS0D VIII - Moon 15 - Prosper Vault
60013912,J-JS0D,J-JS0D IX - Moon 8 - Prosper Vault
60013915,PQWA-L,PQWA-L XI - Moon 6 - Prosper Investment Bank
60013918,M9-OS2,M9-OS2 I - Moon 1 - Prosper Investment Bank
60013921,QO-3LC,QO-3LC IV - Moon 2 - Prosper Investment Bank
60013924,5-P3CQ,5-P3CQ VIII - Moon 5 - Prosper Investment Bank
60013927,B-Y06L,B-Y06L VII - Moon 2 - Prosper Investment Bank
60013930,QU7-EE,QU7-EE V - Moon 7 - Prosper Vault
60013933,Kihtaled,Kihtaled VIII - Moon 7 - Royal Khanid Navy Assembly Plant
60013936,Kihtaled,Kihtaled VIII - Royal Khanid Navy Assembly Plant
60013939,Zirsem,Zirsem VII - Royal Khanid Navy Testing Facilities
60013942,Zirsem,Zirsem IX - Moon 4 - Royal Khanid Navy Testing Facilities
60013945,Irmalin,Irmalin VIII - Moon 13 - Royal Khanid Navy Testing Facilities
60013948,Goudiyah,Goudiyah VIII - Moon 1 - Royal Khanid Navy Logistic Support
60013951,Danera,Danera IV - Moon 9 - Royal Khanid Navy Assembly Plant
60013954,Danera,Danera IV - Moon 1 - Royal Khanid Navy Assembly Plant
60013957,Parses,Parses VI - Moon 11 - Royal Khanid Navy Assembly Plant
60013960,Chamemi,Chamemi VI - Moon 1 - Royal Khanid Navy Assembly Plant
60013963,Kuhri,Kuhri III - Moon 13 - Royal Khanid Navy Testing Facilities
60013966,Nandeza,Nandeza IX - Moon 13 - Royal Khanid Navy Assembly Plant
60013969,Baratar,Baratar X - Moon 9 - Royal Khanid Navy Logistic Support
60013972,Arzieh,Arzieh V - Moon 3 - Royal Khanid Navy Testing Facilities
60013975,Palas,Palas II - Royal Khanid Navy Assembly Plant
60013978,Palas,Palas VII - Moon 11 - Royal Khanid Navy Assembly Plant
60013981,Badivefi,Badivefi VIII - Moon 10 - Royal Khanid Navy Logistic Support
60013984,Badivefi,Badivefi VI - Moon 2 - Royal Khanid Navy Logistic Support
60013987,Vezila,Vezila IV - Royal Khanid Navy Assembly Plant
